sym,fy,sales,sales_src,pat,pat_src,networth,networth_src,total_assets,total_assets_src,total_debt,total_debt_src,capex
AARTIIND,2018,3806.0,vistas,346.0,vistas,1579.0,vistas,4391.0,vistas,2083.0,vistas,-614.05
AARTIIND,2019,4168.0,vistas,504.0,vistas,2630.0,vistas,5858.0,vistas,2401.0,vistas,-791.01
AARTIIND,2020,4186.0,vistas,547.0,vistas,2979.0,vistas,6332.0,vistas,2098.0,vistas,-1125.5
AARTIIND,2021,4506.0,vistas,535.0,vistas,3503.0,vistas,7642.0,vistas,2857.0,vistas,-1314.3899999999999
AARTIIND,2022,6086.0,vistas,1186.0,vistas,4516.0,vistas,7851.0,vistas,2587.0,vistas,-1306.05
AARTIIND,2023,6619.0,vistas,545.0,vistas,4920.0,vistas,8581.0,vistas,2907.0,vistas,-1326.0
AARTIIND,2024,6371.0,vistas,416.0,vistas,5290.0,vistas,10115.0,vistas,3623.0,vistas,-1304.0
AARTIIND,2025,7271.0,vistas,331.0,vistas,5605.0,vistas,11114.0,vistas,3848.0,vistas,-1402.0
AARTIIND,2026,8286.0,vistas,419.0,vistas,5955.0,vistas,13299.0,vistas,4966.0,vistas,
AARTIPHARM,2021,0.0,vistas,0.0,vistas,0.25,vistas,0.0,vistas,0.0,vistas,
AARTIPHARM,2022,1200.0,vistas,122.0,vistas,1386.25,vistas,2040.0,vistas,341.0,vistas,
AARTIPHARM,2023,1945.0,vistas,193.0,vistas,1558.0,vistas,2244.0,vistas,215.0,vistas,
AARTIPHARM,2024,1853.0,vistas,217.0,vistas,1757.0,vistas,2582.0,vistas,285.0,vistas,
AARTIPHARM,2025,2115.0,vistas,272.0,vistas,1990.0,vistas,2906.0,vistas,413.0,vistas,
AARTIPHARM,2026,1819.0,vistas,175.0,vistas,2124.0,vistas,3482.0,vistas,754.0,vistas,
AARTISURF,2020,326.0,vistas,2.0,vistas,111.0,vistas,262.0,vistas,109.0,vistas,
AARTISURF,2021,466.0,vistas,22.0,vistas,133.0,vistas,387.0,vistas,152.0,vistas,
AARTISURF,2022,576.0,vistas,5.0,vistas,136.0,vistas,402.0,vistas,162.0,vistas,
AARTISURF,2023,601.0,vistas,13.0,vistas,168.0,vistas,404.0,vistas,149.0,vistas,
AARTISURF,2024,590.0,vistas,21.0,vistas,218.0,vistas,422.0,vistas,99.0,vistas,
AARTISURF,2025,659.0,vistas,15.0,vistas,232.0,vistas,477.0,vistas,110.0,vistas,
AARTISURF,2026,859.0,vistas,12.0,vistas,244.0,vistas,517.0,vistas,104.0,vistas,
AARVI,2015,115.0,vistas,6.0,vistas,29.0,vistas,53.0,vistas,9.0,vistas,
AARVI,2016,110.0,vistas,3.0,vistas,30.0,vistas,52.0,vistas,9.0,vistas,
AARVI,2017,153.0,vistas,5.0,vistas,35.0,vistas,67.0,vistas,15.0,vistas,
AARVI,2018,173.0,vistas,8.0,vistas,63.0,vistas,83.0,vistas,4.0,vistas,
AARVI,2019,206.0,vistas,9.0,vistas,70.0,vistas,106.0,vistas,8.0,vistas,
AARVI,2020,218.0,vistas,7.0,vistas,77.0,vistas,118.0,vistas,10.0,vistas,
AARVI,2021,202.0,vistas,10.0,vistas,85.0,vistas,120.0,vistas,4.0,vistas,
AARVI,2022,289.0,vistas,12.0,vistas,95.0,vistas,149.0,vistas,6.0,vistas,
AARVI,2023,437.0,vistas,15.0,vistas,108.0,vistas,158.0,vistas,3.0,vistas,
AARVI,2024,406.0,vistas,11.0,vistas,117.0,vistas,171.0,vistas,10.0,vistas,
AARVI,2025,510.0,vistas,10.0,vistas,126.0,vistas,213.0,vistas,27.0,vistas,
AARVI,2026,650.0,vistas,18.0,vistas,142.0,vistas,237.0,vistas,27.0,vistas,
AAVAS,2012,,,,,,,27.269595006014764,legacy_rescaled,,,
AAVAS,2013,,,,,,,186.67722756592727,legacy_rescaled,,,
AAVAS,2014,,,6.3392796273150775,legacy_rescaled,55.42237750904473,legacy_rescaled,417.91379335950455,legacy_rescaled,,,
AAVAS,2015,,,19.077832064538118,legacy_rescaled,101.44435175960838,legacy_rescaled,852.3773409305803,legacy_rescaled,,,
AAVAS,2016,,,32.776275423247355,legacy_rescaled,203.82874384506488,legacy_rescaled,1710.7545927535728,legacy_rescaled,,,
AAVAS,2017,,,57.13350755595955,legacy_rescaled,566.3442950364888,legacy_rescaled,2450.643604302906,legacy_rescaled,,,
AAVAS,2018,,,93.0,vistas,1190.0,vistas,4040.0,vistas,,,
AAVAS,2019,,,176.0,vistas,1837.0,vistas,5627.0,vistas,,,
AAVAS,2020,,,249.0,vistas,2098.0,vistas,7657.0,vistas,,,
AAVAS,2021,,,289.0,vistas,2400.0,vistas,8959.0,vistas,,,
AAVAS,2022,,,355.0,vistas,2807.0,vistas,11017.0,vistas,,,
AAVAS,2023,,,430.0,vistas,3270.0,vistas,13410.0,vistas,,,
AAVAS,2024,,,491.0,vistas,3773.0,vistas,16519.0,vistas,,,
AAVAS,2025,,,574.044767640041,legacy_rescaled,4361.017078902337,legacy_rescaled,18618.203492027347,legacy_rescaled,,,
ABANSENT,2020,4536.0,vistas,28.0,vistas,55.0,vistas,641.0,vistas,140.0,vistas,
ABANSENT,2021,4057.0,vistas,34.0,vistas,192.0,vistas,383.0,vistas,70.0,vistas,
ABANSENT,2022,2881.0,vistas,29.0,vistas,205.0,vistas,324.0,vistas,83.0,vistas,
ABANSENT,2023,1867.0,vistas,18.0,vistas,175.0,vistas,310.0,vistas,90.0,vistas,
ABANSENT,2024,1771.0,vistas,10.0,vistas,186.0,vistas,445.0,vistas,155.0,vistas,
ABANSENT,2025,3850.0,vistas,19.0,vistas,206.0,vistas,490.0,vistas,252.0,vistas,
ABANSENT,2026,13813.0,vistas,4.0,vistas,216.0,vistas,392.0,vistas,157.0,vistas,
ABB,2000,879.7416309334374,legacy_rescaled,41.040843458858184,legacy_rescaled,388.2304305605339,legacy_rescaled,812.6722682574662,legacy_rescaled,56.188126209523936,legacy_rescaled,-22.45
ABB,2001,899.5636001377638,legacy_rescaled,64.02849493333945,legacy_rescaled,419.03997726262594,legacy_rescaled,867.3509916056641,legacy_rescaled,22.356448102588093,legacy_rescaled,-16.200000000000003
ABB,2002,1181.153496752086,legacy_rescaled,73.24028250445433,legacy_rescaled,455.27510451602984,legacy_rescaled,1037.0405530424123,legacy_rescaled,14.580292240818324,legacy_rescaled,-7.500000000000001
ABB,2003,1333.2882443752235,legacy_rescaled,115.84629350133592,legacy_rescaled,534.2689737333435,legacy_rescaled,1234.744589882614,legacy_rescaled,16.69983472397432,legacy_rescaled,-15.169999999999998
ABB,2004,1665.0907723606883,legacy_rescaled,128.7141212757727,legacy_rescaled,633.5764748957471,legacy_rescaled,1547.9424730079775,legacy_rescaled,13.635273299283801,legacy_rescaled,-43.489999999999995
ABB,2005,2563.0441209955834,legacy_rescaled,183.23213254295462,legacy_rescaled,763.5858723524788,legacy_rescaled,1875.257368425206,legacy_rescaled,2.0115403184091947,legacy_rescaled,-49.19
ABB,2006,3360.0392363203428,legacy_rescaled,261.33518747470305,legacy_rescaled,957.0659502269373,legacy_rescaled,2568.011874414912,legacy_rescaled,3.6855738719846314,legacy_rescaled,-89.30999999999999
ABB,2007,4846.641567447565,legacy_rescaled,406.0355237571576,legacy_rescaled,1271.3943758574005,legacy_rescaled,3519.164788132631,legacy_rescaled,2.079041671375946,legacy_rescaled,-90.0
ABB,2008,6724.852528152711,legacy_rescaled,587.451584042253,legacy_rescaled,1735.120037382914,legacy_rescaled,5092.454214003686,legacy_rescaled,0.7560151532276168,legacy_rescaled,-146.96
ABB,2009,7753.054811730909,legacy_rescaled,648.5648050879763,legacy_rescaled,2265.685837089172,legacy_rescaled,5976.458010933425,legacy_rescaled,0.0270005411867006,legacy_rescaled,-263.9
ABB,2010,7072.859629360706,legacy_rescaled,429.4891411399054,legacy_rescaled,2594.084171014406,legacy_rescaled,6098.757881807199,legacy_rescaled,0.0,legacy_rescaled,-161.95
ABB,2011,7449.0,vistas,185.0,vistas,2534.0,vistas,6319.0,vistas,0.0,vistas,-104.16
ABB,2012,7608.0,vistas,141.0,vistas,2601.0,vistas,6504.0,vistas,328.0,vistas,-187.51
ABB,2013,8630.131589825092,legacy_rescaled,167.1503347858591,legacy_rescaled,2800.6760685545346,legacy_rescaled,7140.189418455168,legacy_rescaled,442.3768668029026,legacy_rescaled,-175.95
ABB,2014,8756.581691997542,legacy_rescaled,214.26068289598362,legacy_rescaled,2882.4042581290573,legacy_rescaled,7738.5926642204695,legacy_rescaled,837.1652797642454,legacy_rescaled,-226.69
ABB,2015,8769.372985625965,legacy_rescaled,275.7084435681547,legacy_rescaled,3027.1079362455916,legacy_rescaled,7488.43832821189,legacy_rescaled,500.95454090744954,legacy_rescaled,-106.93
ABB,2016,9230.902817786198,legacy_rescaled,362.87991194539757,legacy_rescaled,3238.716342787529,legacy_rescaled,8133.0127665896225,legacy_rescaled,810.0162356010179,legacy_rescaled,-90.13
ABB,2017,9800.092704652308,legacy_rescaled,427.7089124134513,legacy_rescaled,3538.145951983437,legacy_rescaled,8486.893112820471,legacy_rescaled,810.0702366833913,legacy_rescaled,-104.02
ABB,2018,6910.167528574394,legacy_rescaled,506.8275340683447,legacy_rescaled,3882.8317926033833,legacy_rescaled,9756.820458842609,legacy_rescaled,821.2889615464654,legacy_rescaled,-184.65
ABB,2019,7586.461819979902,legacy_rescaled,599.2680015621396,legacy_rescaled,4313.896320413262,legacy_rescaled,9964.129772319968,legacy_rescaled,9.342187250598407,legacy_rescaled,-236.03
ABB,2020,8295.131238432523,legacy_rescaled,413.036960224957,legacy_rescaled,3789.4127687456776,legacy_rescaled,8453.55456979528,legacy_rescaled,18.279366383396304,legacy_rescaled,-121.47
ABB,2021,6600.840482833194,legacy_rescaled,208.27481315132917,legacy_rescaled,3882.2827755237863,legacy_rescaled,8332.440264495006,legacy_rescaled,78.62557593567215,legacy_rescaled,-113.69
ABB,2022,7863.016845697931,legacy_rescaled,516.588922454338,legacy_rescaled,4354.663529833535,legacy_rescaled,8861.817247980951,legacy_rescaled,49.49199199522219,legacy_rescaled,-135.84
ABB,2023,9715.4070833606,legacy_rescaled,913.0064319511227,legacy_rescaled,5317.295006141878,legacy_rescaled,10229.04879070223,legacy_rescaled,44.672395393396144,legacy_rescaled,202.1
ABB,2024,12188.0,vistas,1872.0,vistas,7075.0,vistas,12391.0,vistas,52.0,vistas,-183.08
ABB,2025,13203.0,vistas,1668.0,vistas,7836.0,vistas,13638.0,vistas,85.0,vistas,-213.7
ABCAPITAL,2009,,,0.05000072151113292,legacy_rescaled,2.079985231191878,legacy_rescaled,4.479997772965636,legacy_rescaled,,,
ABCAPITAL,2010,,,-6.470093363540599,legacy_rescaled,103.54926475476871,legacy_rescaled,506.00974845945115,legacy_rescaled,,,
ABCAPITAL,2011,,,-2.080030014863129,legacy_rescaled,101.46927952357684,legacy_rescaled,643.3596801819579,legacy_rescaled,,,
ABCAPITAL,2012,,,-3.8000548348461014,legacy_rescaled,97.66930650505321,legacy_rescaled,695.1296544467863,legacy_rescaled,,,
ABCAPITAL,2013,,,1.4000202023117216,legacy_rescaled,98.52930039871909,legacy_rescaled,975.4195151129777,legacy_rescaled,,,
ABCAPITAL,2014,,,1.1700168833605102,legacy_rescaled,651.1353766530189,legacy_rescaled,1528.6292401090313,legacy_rescaled,,,
ABCAPITAL,2015,,,309.0,vistas,1813.0,vistas,19642.0,vistas,,,
ABCAPITAL,2016,,,524.0,vistas,2717.0,vistas,30042.0,vistas,,,
ABCAPITAL,2017,,,691.0,vistas,6610.0,vistas,78141.0,vistas,,,
ABCAPITAL,2018,,,693.0,vistas,8538.0,vistas,93556.0,vistas,,,
ABCAPITAL,2019,,,811.0,vistas,9512.0,vistas,109470.0,vistas,,,
ABCAPITAL,2020,,,866.0,vistas,12576.0,vistas,113520.0,vistas,,,
ABCAPITAL,2021,,,1106.0,vistas,13742.0,vistas,124485.0,vistas,,,
ABCAPITAL,2022,,,1660.0,vistas,15492.0,vistas,140815.0,vistas,,,
ABCAPITAL,2023,,,4824.0,vistas,20311.0,vistas,180353.0,vistas,,,
ABCAPITAL,2024,,,3439.0,vistas,26817.0,vistas,231623.0,vistas,,,
ABCAPITAL,2025,,,3410.0,vistas,30389.0,vistas,278643.0,vistas,,,
ABCAPITAL,2026,,,3864.0,vistas,34424.0,vistas,335393.0,vistas,,,
ABCOTS,2023,169.0,vistas,2.0,vistas,,,,,,,
ABCOTS,2024,256.0,vistas,7.0,vistas,68.0,vistas,198.0,vistas,122.0,vistas,
ABCOTS,2025,298.0,vistas,10.0,vistas,111.0,vistas,288.0,vistas,166.0,vistas,
ABCOTS,2026,299.0,vistas,13.0,vistas,153.0,vistas,313.0,vistas,147.0,vistas,
ABDL,2013,774.2606464305943,legacy_rescaled,9.576,legacy_rescaled,129.30318116191415,legacy_rescaled,563.8024397397508,legacy_rescaled,247.0129692115349,legacy_rescaled,-8.55
ABDL,2014,1013.2201048145247,legacy_rescaled,34.428,legacy_rescaled,138.14408240308765,legacy_rescaled,671.2586224916463,legacy_rescaled,304.2545134294356,legacy_rescaled,-23.28
ABDL,2015,1411.7358786835196,legacy_rescaled,52.559999999999995,legacy_rescaled,181.66851928271103,legacy_rescaled,909.6923413535076,legacy_rescaled,403.73195413247714,legacy_rescaled,-38.14
ABDL,2016,1793.8810045770174,legacy_rescaled,61.29599999999999,legacy_rescaled,234.47390226166584,legacy_rescaled,1461.5540940568912,legacy_rescaled,765.438090848072,legacy_rescaled,-156.12
ABDL,2017,,,,,,,1743.4403130636554,legacy_rescaled,,,0.0
ABDL,2018,2498.4688932523973,legacy_rescaled,13.104,legacy_rescaled,283.4688968097529,legacy_rescaled,2220.63776977582,legacy_rescaled,1073.7941479911287,legacy_rescaled,0.0
ABDL,2019,8935.023662017795,legacy_rescaled,19.871999999999996,legacy_rescaled,297.4803251342824,legacy_rescaled,2626.151101968153,legacy_rescaled,1209.3951846695004,legacy_rescaled,-157.10999999999999
ABDL,2020,2996.0,vistas,13.0,vistas,373.0,vistas,2414.0,vistas,1058.0,vistas,0.0
ABDL,2021,2348.0,vistas,3.0,vistas,375.0,vistas,2308.0,vistas,981.0,vistas,0.0
ABDL,2022,2686.0,vistas,1.0,vistas,404.0,vistas,2255.0,vistas,863.0,vistas,0.0
ABDL,2023,3147.0,vistas,2.0,vistas,406.0,vistas,2500.0,vistas,793.0,vistas,0.0
ABDL,2024,3328.0,vistas,2.0,vistas,407.0,vistas,2645.0,vistas,835.0,vistas,0.0
ABDL,2025,3520.0,vistas,195.0,vistas,1543.0,vistas,3540.0,vistas,905.0,vistas,-182.10000000000002
ABDL,2026,3923.0,vistas,220.0,vistas,1663.0,vistas,4154.0,vistas,1151.0,vistas,
ABFRL,2010,13.600109519322912,legacy_rescaled,-20.631304671505674,legacy_rescaled,-0.38996617104708237,legacy_rescaled,0.9900018116417193,legacy_rescaled,0.0,legacy_rescaled,-0.29
ABFRL,2011,12.780102915951971,legacy_rescaled,0.009957193374278802,legacy_rescaled,-0.37996703845613156,legacy_rescaled,1.8500033853910918,legacy_rescaled,0.0,legacy_rescaled,0.0
ABFRL,2012,17.43014036189694,legacy_rescaled,1.2147775916620136,legacy_rescaled,0.699939281366558,legacy_rescaled,3.7900069354768853,legacy_rescaled,0.0,legacy_rescaled,0.0
ABFRL,2013,1285.150349092842,legacy_rescaled,-63.477107761027355,legacy_rescaled,768.9532945093007,legacy_rescaled,2882.285274402722,legacy_rescaled,1730.7658956541848,legacy_rescaled,-29.99
ABFRL,2014,1661.223377543707,legacy_rescaled,-188.84812953657175,legacy_rescaled,578.9097804856893,legacy_rescaled,2153.2339402841408,legacy_rescaled,1050.5060656437,legacy_rescaled,-117.47
ABFRL,2015,1850.7449037276833,legacy_rescaled,-228.0894286246045,legacy_rescaled,345.0300691833493,legacy_rescaled,2142.453920557375,legacy_rescaled,1310.6874748344558,legacy_rescaled,-116.3
ABFRL,2016,6033.96859050242,legacy_rescaled,-111.29155034431416,legacy_rescaled,901.6317848586273,legacy_rescaled,4582.418385540536,legacy_rescaled,1849.901119841811,legacy_rescaled,-207.59
ABFRL,2017,6602.913172114447,legacy_rescaled,54.25674669644519,legacy_rescaled,958.0768883345447,legacy_rescaled,5035.859215309043,legacy_rescaled,2044.709662373076,legacy_rescaled,-449.88
ABFRL,2018,7172.127755900756,legacy_rescaled,119.7252931323283,legacy_rescaled,1093.0151826494262,legacy_rescaled,5733.850492589652,legacy_rescaled,1861.5216294116947,legacy_rescaled,-327.11999999999995
ABFRL,2019,8118.0,vistas,321.0,vistas,1428.0,vistas,6621.0,vistas,1703.0,vistas,-279.18
ABFRL,2020,8788.0,vistas,-165.0,vistas,1068.0,vistas,9758.0,vistas,5285.0,vistas,-448.54
ABFRL,2021,5249.0,vistas,-736.0,vistas,2644.0,vistas,10049.0,vistas,3600.0,vistas,-210.14
ABFRL,2022,8136.0,vistas,-118.0,vistas,2773.0,vistas,12195.0,vistas,4100.0,vistas,-318.46
ABFRL,2023,12418.0,vistas,-59.0,vistas,3343.0,vistas,16790.0,vistas,6573.0,vistas,-846.4900000000001
ABFRL,2024,6441.0,vistas,-736.0,vistas,4022.0,vistas,21790.0,vistas,9451.0,vistas,-2349.64
ABFRL,2025,7351.0,vistas,-456.0,vistas,6812.0,vistas,16394.0,vistas,5017.0,vistas,-868.1899999999999
ABFRL,2026,8177.0,vistas,-830.0,vistas,5840.0,vistas,17757.0,vistas,6189.0,vistas,
ABLBL,2025,7830.0,vistas,60.0,vistas,1276.05,vistas,8279.0,vistas,2932.0,vistas,
ABLBL,2026,8396.0,vistas,171.0,vistas,1413.0,vistas,8720.0,vistas,3018.0,vistas,
ABMINTLLTD,2015,155.95,vistas,1.5,vistas,17.67,vistas,50.28,vistas,28.6,vistas,
ABMINTLLTD,2016,108.9,vistas,3.18,vistas,20.79,vistas,48.31,vistas,21.94,vistas,
ABMINTLLTD,2017,142.1,vistas,0.66,vistas,19.86,vistas,38.94,vistas,0.18,vistas,
ABMINTLLTD,2018,88.61,vistas,-0.27,vistas,19.58,vistas,32.28,vistas,0.1,vistas,
ABMINTLLTD,2019,77.37,vistas,-1.79,vistas,17.68,vistas,25.92,vistas,0.0,vistas,
ABMINTLLTD,2020,97.71,vistas,-4.8,vistas,12.79,vistas,28.55,vistas,0.0,vistas,
ABMINTLLTD,2021,128.62,vistas,10.16,vistas,22.93,vistas,30.83,vistas,0.0,vistas,
ABMINTLLTD,2022,126.99,vistas,1.37,vistas,24.509999999999998,vistas,26.74,vistas,0.0,vistas,
ABMINTLLTD,2023,85.37,vistas,-6.7,vistas,18.2,vistas,35.18,vistas,0.0,vistas,
ABMINTLLTD,2024,93.62,vistas,-3.41,vistas,14.86,vistas,39.15,vistas,10.05,vistas,
ABMINTLLTD,2025,80.19,vistas,-1.36,vistas,13.530000000000001,vistas,37.02,vistas,14.65,vistas,
ABMINTLLTD,2026,54.46,vistas,-2.15,vistas,11.48,vistas,23.72,vistas,8.36,vistas,
ABMKNO,2018,74.0,vistas,14.0,vistas,145.0,vistas,158.0,vistas,0.0,vistas,
ABMKNO,2019,61.0,vistas,15.0,vistas,158.0,vistas,172.0,vistas,0.0,vistas,
ABMKNO,2020,85.0,vistas,17.0,vistas,167.0,vistas,200.0,vistas,0.0,vistas,
ABMKNO,2021,89.0,vistas,22.0,vistas,188.0,vistas,225.0,vistas,0.0,vistas,
ABMKNO,2022,96.0,vistas,14.0,vistas,200.0,vistas,237.0,vistas,0.0,vistas,
ABMKNO,2023,80.0,vistas,15.0,vistas,210.0,vistas,247.0,vistas,0.0,vistas,
ABMKNO,2024,91.0,vistas,15.0,vistas,222.0,vistas,262.0,vistas,0.0,vistas,
ABMKNO,2025,97.0,vistas,17.0,vistas,234.0,vistas,281.0,vistas,0.0,vistas,
ABMKNO,2026,103.0,vistas,10.0,vistas,242.0,vistas,286.0,vistas,0.0,vistas,
ABREL,2000,2116.3292063180616,legacy_rescaled,-11.877108433734941,legacy_rescaled,850.9579992425034,legacy_rescaled,2782.89947971394,legacy_rescaled,1483.0365212727206,legacy_rescaled,-31.02
ABREL,2001,2172.5210438536246,legacy_rescaled,51.83756845564075,legacy_rescaled,888.3901106428242,legacy_rescaled,2719.400404289448,legacy_rescaled,1476.3359044458764,legacy_rescaled,-39.0
ABREL,2002,2201.982007259884,legacy_rescaled,26.219277108433737,legacy_rescaled,731.7912775096096,legacy_rescaled,2441.024457570235,legacy_rescaled,1206.0210205462179,legacy_rescaled,34.900000000000006
ABREL,2003,2216.602485365774,legacy_rescaled,68.33921139101864,legacy_rescaled,760.052871636595,legacy_rescaled,2314.0463064300466,legacy_rescaled,1029.6047805081116,legacy_rescaled,-68.23
ABREL,2004,2187.241525229733,legacy_rescaled,70.3764512595838,legacy_rescaled,781.7740968467198,legacy_rescaled,2475.673953057773,legacy_rescaled,1084.579841250145,legacy_rescaled,-83.72
ABREL,2005,2459.3104221851595,legacy_rescaled,108.18762322015334,legacy_rescaled,752.1324248748922,legacy_rescaled,2299.756514495937,legacy_rescaled,889.3918731762378,legacy_rescaled,-69.41999999999999
ABREL,2006,2591.094731678603,legacy_rescaled,84.85104052573934,legacy_rescaled,828.426728340841,legacy_rescaled,2553.1228253668573,legacy_rescaled,930.1956293755278,legacy_rescaled,-231.37
ABREL,2007,3181.904051800255,legacy_rescaled,383.79561883899237,legacy_rescaled,1056.349584585754,legacy_rescaled,3221.38309519245,legacy_rescaled,1300.4997178047208,legacy_rescaled,-500.05
ABREL,2008,3504.8246116615974,legacy_rescaled,356.82256297918957,legacy_rescaled,1286.802583546211,legacy_rescaled,3831.414212861064,legacy_rescaled,1416.9104340203419,legacy_rescaled,-691.98
ABREL,2009,3855.0560646195095,legacy_rescaled,269.761117196057,legacy_rescaled,1478.553399466529,legacy_rescaled,4552.583712304135,legacy_rescaled,1758.4518746972904,legacy_rescaled,-819.96
ABREL,2010,4483.496615324242,legacy_rescaled,399.62497261774377,legacy_rescaled,1758.3591822262333,legacy_rescaled,5757.826163424182,legacy_rescaled,2367.0078954636606,legacy_rescaled,-1092.19
ABREL,2011,4760.185663363745,legacy_rescaled,227.7939759036145,legacy_rescaled,1936.3792236467807,legacy_rescaled,6387.626993236767,legacy_rescaled,3111.8164589896205,legacy_rescaled,-961.5
ABREL,2012,4872.93935053468,legacy_rescaled,22.28740416210296,legacy_rescaled,1899.0271167592045,legacy_rescaled,7292.003825097494,legacy_rescaled,4034.81142550645,legacy_rescaled,-1051.3000000000002
ABREL,2013,5949.664560646195,legacy_rescaled,-34.1645125958379,legacy_rescaled,1805.0518159767269,legacy_rescaled,8261.549708067105,legacy_rescaled,4850.546518190587,legacy_rescaled,-882.69
ABREL,2014,6675.34829131103,legacy_rescaled,2.668784227820373,legacy_rescaled,1747.498569621171,legacy_rescaled,9291.424712617181,legacy_rescaled,5678.372723924956,legacy_rescaled,-751.7800000000001
ABREL,2015,7559.517204617548,legacy_rescaled,14.759802847754656,legacy_rescaled,2064.3764434738464,legacy_rescaled,10076.233285446307,legacy_rescaled,6139.135139516545,legacy_rescaled,-522.13
ABREL,2016,7967.220536969815,legacy_rescaled,-93.09167579408545,legacy_rescaled,2363.883337496877,legacy_rescaled,10192.871587139423,legacy_rescaled,5793.383311251386,legacy_rescaled,-257.45
ABREL,2017,7645.0,vistas,105.0,vistas,2482.0,vistas,10336.0,vistas,5700.0,vistas,-146.04
ABREL,2018,3898.0,vistas,372.0,vistas,2748.0,vistas,10331.0,vistas,4369.0,vistas,-152.58
ABREL,2019,3944.0,vistas,6063.0,vistas,3294.0,vistas,6175.0,vistas,1020.0,vistas,-75.31
ABREL,2020,3423.0,vistas,360.0,vistas,3480.0,vistas,6747.0,vistas,1400.0,vistas,-202.67000000000002
ABREL,2021,2617.0,vistas,-34.0,vistas,3505.0,vistas,6693.0,vistas,1049.0,vistas,-85.29
ABREL,2022,4131.0,vistas,162.0,vistas,3719.0,vistas,7739.0,vistas,1336.0,vistas,-140.75
ABREL,2023,3832.0,vistas,265.0,vistas,3887.0,vistas,8411.0,vistas,1059.0,vistas,-127.97
ABREL,2024,1101.0,vistas,60.0,vistas,3979.0,vistas,10499.0,vistas,2502.0,vistas,-174.64
ABREL,2025,1219.0,vistas,-157.0,vistas,3841.0,vistas,16483.0,vistas,4997.0,vistas,-120.0
ABREL,2026,407.0,vistas,-115.0,vistas,3701.0,vistas,20233.0,vistas,5636.0,vistas,
ABSLAMC,2003,,,13.733661387052129,legacy_rescaled,47.01163979425095,legacy_rescaled,83.99213720450902,legacy_rescaled,,,
ABSLAMC,2004,,,15.442872520375209,legacy_rescaled,50.15174932315858,legacy_rescaled,100.71256266062751,legacy_rescaled,,,
ABSLAMC,2005,,,19.680916500076886,legacy_rescaled,64.71225720242455,legacy_rescaled,115.91294943891702,legacy_rescaled,,,
ABSLAMC,2006,,,19.820851914500995,legacy_rescaled,67.17234301169616,legacy_rescaled,118.11300541998526,legacy_rescaled,,,
ABSLAMC,2007,,,14.253421497770258,legacy_rescaled,81.442840775235,legacy_rescaled,130.98333290923432,legacy_rescaled,,,
ABSLAMC,2008,,,2.8686759956942947,legacy_rescaled,84.21293739787006,legacy_rescaled,177.72452225247463,legacy_rescaled,,,
